Participant;Data
Testie1;Time;State;Player Position X;Player Position Y;Player Position Z;Monster Position X;Monster Position Y;Monster Position Z;CurrentDeath
Testie5;0:28:631;Game;45.58214;-3.970003;26.13032;50.73204;-2.971169;34.4034;0
Testie5;0:28:798;Game;44.69797;-3.970003;25.66297;50.96621;-2.971169;33.86396;0
Testie5;0:28:948;Game;43.9328;-3.97;25.18936;51.17694;-2.971169;33.37852;0
Testie5;0:29:115;Game;43.09177;-3.97;24.64839;51.41108;-2.971169;32.83916;0
Testie5;0:29:282;Game;42.25405;-3.97;24.10229;51.64521;-2.971169;32.29979;0
Testie5;0:29:431;Game;41.50011;-3.97;23.6108;51.85594;-2.971169;31.81436;0
Testie5;0:29:598;Game;40.66237;-3.97;23.06468;52.09008;-2.971169;31.27497;0
Testie5;0:29:747;Game;39.90712;-3.97;22.57547;52.30077;-2.971169;30.78962;0
Testie5;0:29:915;Game;39.06651;-3.97;22.03373;52.53492;-2.971169;30.25021;0
Testie5;0:30:082;Game;38.46613;-3.97;21.32063;52.76904;-2.971169;29.71088;0
Testie5;0:30:231;Game;38.07674;-3.97;20.51277;52.76904;-2.971169;29.71088;0
Testie5;0:30:398;Game;37.50527;-3.97;19.69235;52.67844;-2.971169;29.62884;0
Testie5;0:30:548;Game;36.95018;-3.97;18.98412;52.45607;-2.971169;29.42747;0
Testie5;0:30:714;Game;36.08665;-3.97;18.66602;52.06006;-2.971169;29.06885;0
Testie5;0:30:881;Game;35.08691;-3.97;18.65415;51.62429;-2.971169;28.67422;0
Testie5;0:31:031;Game;34.18692;-3.97;18.67126;51.23195;-2.971169;28.31894;0
Testie5;0:31:198;Game;33.18792;-3.026019;18.71487;50.79612;-2.971169;27.92426;0
Testie5;0:31:348;Game;32.28949;-2.876038;18.7686;50.40384;-2.971169;27.56902;0
Testie5;0:31:515;Game;31.29164;-3.3;18.83313;49.96802;-2.971169;27.17436;0
Testie5;0:31:681;Game;30.29367;-3.3;18.89766;49.53215;-2.971169;26.77964;0
Testie5;0:31:831;Game;29.62851;-3.3;18.94056;49.13997;-2.971169;26.42449;0
Testie5;0:31:998;Game;28.96264;-3.3;18.97499;48.70406;-2.971169;26.02975;0
Testie5;0:32:148;Game;28.36331;-3.3;19.0036;48.31179;-2.971169;25.67451;0
Testie5;0:32:315;Game;27.69764;-3.3;19.0393;47.87595;-2.971169;25.27983;0
Testie5;0:32:481;Game;27.03207;-3.3;19.07722;47.43989;-2.971169;24.88793;0
Testie5;0:32:631;Game;26.43265;-3.3;19.10362;47.04726;-2.971169;24.53334;0
Testie5;0:32:798;Game;25.76659;-3.3;19.1327;46.60979;-2.971169;24.14119;0
Testie5;0:32:948;Game;25.16683;-3.3;19.14654;46.21716;-2.971169;23.78696;0
Testie5;0:33:115;Game;24.1669;-3.3;19.13816;45.7818;-2.971169;23.39229;0
Testie5;0:33:282;Game;23.16715;-3.3;19.11862;45.3473;-2.971169;22.99681;0
Testie5;0:33:431;Game;22.26735;-3.3;19.09977;44.96524;-2.971168;22.63173;0
Testie5;0:33:598;Game;21.43998;-3.405516;18.63634;44.67203;-2.971169;22.13338;0
Testie5;0:33:748;Game;20.58069;-3.59428;18.57267;44.47636;-2.971169;21.64157;0
Testie5;0:33:914;Game;19.9714;-3.970004;18.33671;44.25904;-2.971169;21.09533;0
Testie5;0:34:081;Game;19.3071;-3.970003;18.28116;44.04164;-2.971169;20.54889;0
Testie5;0:34:231;Game;18.74223;-3.970003;18.34632;43.84604;-2.971169;20.05727;0
Testie5;0:34:398;Game;18.2483;-3.970003;18.79419;43.62865;-2.971169;19.51086;0
Testie5;0:34:547;Game;17.80521;-3.970003;19.19878;43.43302;-2.971169;19.01914;0
Testie5;0:34:714;Game;17.31393;-3.970003;19.64928;43.21568;-2.971169;18.47288;0
Testie5;0:34:881;Game;16.81563;-3.970004;20.09125;42.99831;-2.971169;17.92651;0
Testie5;0:35:031;Game;16.12389;-3.970003;20.24492;42.80269;-2.971169;17.43482;0
Testie5;0:35:197;Game;15.19256;-3.970003;20.33537;42.58529;-2.971169;16.88839;0
Testie5;0:35:347;Game;14.36759;-3.970003;20.69293;42.38311;-2.971169;16.40829;0
Testie5;0:35:515;Game;13.42032;-3.970003;21.01301;42.07487;-2.971169;16.02759;0
Testie5;0:35:681;Game;12.47152;-3.970003;21.329;41.66502;-2.971169;15.84446;0
Testie5;0:35:831;Game;11.61666;-3.970003;21.61061;41.21471;-2.971169;15.85129;0
Testie5;0:35:998;Game;10.66566;-3.153167;21.9198;40.65175;-2.971169;16.00158;0
Testie5;0:36:148;Game;9.839274;-2.903344;22.27533;40.14186;-2.971169;16.14481;0
Testie5;0:36:314;Game;8.926573;-3.401531;22.6836;39.57531;-2.971169;16.30396;0
Testie5;0:36:481;Game;8.013739;-3.47;23.09193;39.00869;-2.965451;16.46312;0
Testie5;0:36:631;Game;7.192161;-3.47;23.45944;38.4987;-2.959795;16.60638;0
Testie5;0:36:798;Game;6.370562;-3.47;23.82696;37.93208;-2.95351;16.76553;0
Testie5;0:36:948;Game;5.81213;-3.47;24.04556;37.42207;-2.947854;16.9088;0
Testie5;0:37:114;Game;5.180495;-3.47;24.25887;36.85543;-2.941569;17.06797;0
Testie5;0:37:281;Game;4.543517;-3.47;24.45543;36.28882;-2.935285;17.22714;0
Testie5;0:37:431;Game;3.967488;-3.47;24.62291;35.78025;-2.929518;17.37152;0
Testie5;0:37:598;Game;3.327297;-3.47;24.8089;35.21447;-2.922848;17.53235;0
Testie5;0:37:748;Game;2.751055;-3.47;24.97631;34.70563;-2.916844;17.67782;0
Testie5;0:37:915;Game;2.11085;-3.47;25.16231;34.14054;-2.913074;17.8388;0
Testie5;0:38:081;Game;1.470725;-3.47;25.34828;33.57808;-2.937547;18.0005;0
Testie5;0:38:231;Game;0.6385605;-3.47;25.59005;33.07045;-2.947573;18.14123;0
Testie5;0:38:398;Game;-0.3191529;-3.47;25.87755;32.5004;-2.924655;18.25795;0
Testie5;0:38:548;Game;-1.133022;-3.47;26.25723;31.98419;-2.78287;18.34505;0
Testie5;0:38:715;Game;-1.983819;-3.47;26.7827;31.41165;-2.597097;18.48258;0
Testie5;0:38:881;Game;-2.834675;-3.47;27.3082;30.83656;-2.410482;18.62073;0
Testie5;0:39:030;Game;-3.600068;-3.47;27.78194;30.31918;-2.280753;18.7493;0
Testie5;0:39:198;Game;-4.449909;-3.47;28.30886;29.74337;-2.304502;18.89055;0
Testie5;0:39:348;Game;-5.209157;-3.47;28.79193;29.22515;-2.304502;19.01578;0
Testie5;0:39:515;Game;-6.075865;-3.47;29.16886;28.64694;-2.304502;19.14783;0
Testie5;0:39:681;Game;-7.07479;-3.47;29.15055;28.05715;-2.304502;19.19219;0
Testie5;0:39:831;Game;-7.962533;-3.47;29.2839;27.52297;-2.304502;19.19975;0
Testie5;0:39:997;Game;-8.403722;-3.47;29.82939;26.92932;-2.304502;19.20814;0
Testie5;0:40:148;Game;-8.442638;-3.47;30.29426;26.39511;-2.304502;19.21569;0
Testie5;0:40:315;Game;-8.467379;-3.47;30.42523;25.8017;-2.304502;19.22408;0
Testie5;0:40:481;Game;-8.688191;-3.40169;30.77594;25.20817;-2.304502;19.23248;0
Testie5;0:40:631;Game;-8.688191;-3.40169;30.77594;24.68056;-2.304502;19.2398;0
Testie5;0:40:798;Game;-8.688191;-3.40169;30.77594;24.17649;-2.304502;19.2452;0
Testie5;0:40:948;Game;-8.404494;-3.47;30.40982;23.65499;-2.304502;19.25037;0
Testie5;0:41:114;Game;-8.034604;-3.47;29.85519;23.06285;-2.304502;19.25896;0
Testie5;0:41:281;Game;-7.666798;-3.47;29.29907;22.46953;-2.304502;19.26871;0
Testie5;0:41:431;Game;-7.250175;-3.47;28.89687;21.93547;-2.304502;19.27768;0
Testie5;0:41:598;Game;-7.132448;-3.142;28.01474;21.34273;-2.351638;19.29423;0
Testie5;0:41:748;Game;-7.086918;-3.142;27.11597;21.11096;-2.402251;19.33754;0
Testie5;0:41:915;Game;-7.036327;-3.47;26.11732;21.23235;-2.376068;19.32318;0
Testie5;0:42:081;Game;-7.293971;-3.47;25.52473;21.50122;-2.318068;19.29135;0
Testie5;0:42:231;Game;-7.712327;-3.47;25.09469;21.80865;-2.304502;19.26688;0
Testie5;0:42:398;Game;-8.365312;-3.47;24.42788;22.34694;-2.304502;19.25602;0
Testie5;0:42:548;Game;-8.853091;-3.47;23.72758;22.87775;-2.304502;19.25028;0
Testie5;0:42:715;Game;-8.844541;-3.47;22.72769;23.46735;-2.304502;19.2439;0
Testie5;0:42:881;Game;-8.918956;-3.47;21.73112;24.05697;-2.304502;19.23753;0
Testie5;0:43:031;Game;-9.035429;-3.47;20.83841;24.58782;-2.304502;19.23179;0
Testie5;0:43:198;Game;-8.622955;-3.47;19.97386;25.17731;-2.304502;19.22541;0
Testie5;0:43:348;Game;-8.400248;-3.47;19.10549;25.70798;-2.304502;19.21967;0
Testie5;0:43:514;Game;-8.257449;-3.47;18.11577;26.29762;-2.304502;19.2133;0
Testie5;0:43:681;Game;-8.11827;-3.47;17.12546;26.88729;-2.304502;19.20692;0
Testie5;0:43:831;Game;-8.01876;-3.47;16.24274;27.41786;-2.304502;19.20119;0
Testie5;0:43:998;Game;-7.587568;-3.47;15.75059;28.00751;-2.304502;19.19481;0
Testie5;0:44:147;Game;-7.031154;-3.47;15.52579;28.53829;-2.304502;19.18907;0
Testie5;0:44:314;Game;-6.413053;-3.47;15.27606;29.12791;-2.304502;19.18269;0
Testie5;0:44:482;Game;-5.772322;-3.47;15.10485;29.71755;-2.304502;19.17632;0
Testie5;0:44:631;Game;-5.144251;-3.47;15.02328;30.24824;-2.304502;19.17057;0
Testie5;0:44:798;Game;-4.152586;-3.47;14.89448;30.83788;-2.304502;19.1642;0
Testie5;0:44:948;Game;-3.260113;-3.47;14.77857;31.36854;-2.304502;19.15846;0
Testie5;0:45:115;Game;-2.268179;-3.47;14.65168;31.95765;-2.304502;19.14955;0
Testie5;0:45:281;Game;-1.27541;-3.47;14.53154;32.53667;-2.392129;19.14931;0
Testie5;0:45:431;Game;-0.3818543;-3.47;14.42341;33.05094;-2.544584;19.17361;0
Testie5;0:45:598;Game;0.4121651;-3.47;14.32733;33.57001;-2.675278;19.37951;0
Testie5;0:45:747;Game;0.5446386;-3.47;14.31129;33.99956;-2.711263;19.68947;0
Testie5;0:45:915;Game;0.5446386;-3.47;14.31129;34.47582;-2.857383;20.03693;0
Testie5;0:46:081;Game;1.073974;-3.47;14.24724;34.95211;-2.914004;20.38441;0
Testie5;0:46:231;Game;1.671279;-3.47;14.20439;35.38084;-2.923809;20.6972;0
Testie5;0:46:398;Game;2.319714;-3.47;14.35553;35.8572;-2.934637;21.04475;0
Testie5;0:46:548;Game;2.898796;-3.47;14.51287;36.28599;-2.944384;21.35759;0
Testie5;0:46:715;Game;3.530704;-3.47;14.58912;36.76237;-2.955213;21.70515;0
Testie5;0:46:881;Game;4.179265;-3.47;14.4637;37.23868;-2.96604;22.05265;0
Testie5;0:47:031;Game;4.778302;-3.47;14.43009;37.6674;-2.971169;22.36544;0
Testie5;0:47:197;Game;5.444792;-3.47;14.42637;38.14378;-2.971169;22.713;0
Testie5;0:47:348;Game;6.044389;-3.47;14.44906;38.5726;-2.971169;23.02586;0
Testie5;0:47:514;Game;6.693918;-3.47;14.483;39.04889;-2.971169;23.37336;0
Testie5;0:47:681;Game;7.360493;-3.47;14.49091;39.5253;-2.971169;23.72093;0
Testie5;0:47:831;Game;7.427094;-3.47;14.49243;39.95407;-2.971169;24.03376;0
Testie5;0:47:998;Game;7.427094;-3.47;14.49243;40.43133;-2.971169;24.37439;0
Testie5;0:48:148;Game;7.427094;-3.47;14.49243;40.86115;-2.971169;24.68484;0
Testie5;0:48:315;Game;7.427094;-3.47;14.49243;41.33818;-2.971169;25.03045;0
Testie5;0:48:481;Game;7.427094;-3.47;14.49243;41.81409;-2.971169;25.3778;0
Testie5;0:48:631;Game;7.427094;-3.47;14.49243;42.24185;-2.971169;25.69065;0
Testie5;0:48:798;Game;7.883728;-3.47;14.86944;42.71378;-2.971169;26.04324;0
Testie5;0:48:948;Game;8.423539;-3.47;15.13104;43.10258;-2.971169;26.40268;0
Testie5;0:49:115;Game;9.025841;-3.426281;15.41704;43.51848;-2.971169;26.82081;0
Testie5;0:49:281;Game;9.628035;-3.636144;15.70298;43.9343;-2.971169;27.23887;0
Testie5;0:49:431;Game;10.17007;-3.970003;15.96036;44.30859;-2.971169;27.61518;0
Testie5;0:49:598;Game;10.77227;-3.970004;16.24631;44.72443;-2.971169;28.03325;0
Testie5;0:49:748;Game;11.31432;-3.970003;16.50369;45.09872;-2.971169;28.40955;0
Testie5;0:49:915;Game;11.91994;-3.970003;16.78224;45.51456;-2.971169;28.82763;0
Testie5;0:50:082;Game;12.53722;-3.970004;17.03378;45.93245;-2.971169;29.24291;0
Testie5;0:50:231;Game;12.9119;-3.970004;17.17386;46.3069;-2.971169;29.61846;0
Testie5;0:50:398;Game;12.9119;-3.970004;17.17386;46.72057;-2.971169;30.03794;0
Testie5;0:50:547;Game;12.9119;-3.970004;17.17386;47.02806;-2.971169;30.44564;0
Testie5;0:50:715;Game;12.9119;-3.970004;17.17386;47.17443;-2.971169;30.97396;0
Testie5;0:50:881;Game;12.9119;-3.970004;17.17386;47.1638;-2.971169;31.56002;0
Testie5;0:51:031;Game;12.9119;-3.970004;17.17386;47.14592;-2.971169;32.09042;0
Testie5;0:51:198;Game;12.9119;-3.970004;17.17386;47.12605;-2.971169;32.6798;0
Testie5;0:51:347;Game;12.9119;-3.970004;17.17386;47.10818;-2.971169;33.21016;0
Testie5;0:51:515;Game;12.9119;-3.970004;17.17386;47.08831;-2.971169;33.79953;0
Testie5;0:51:681;Game;12.9119;-3.970004;17.17386;47.06844;-2.971169;34.38889;0
Testie5;0:51:831;Game;13.03731;-3.970003;17.21926;47.05056;-2.971169;34.9193;0
Testie5;0:51:998;Game;13.66413;-3.970003;17.44617;47.0307;-2.971169;35.50861;0
Testie5;0:52:148;Game;14.22829;-3.970003;17.65039;47.01281;-2.971169;36.039;0
Testie5;0:52:315;Game;14.85514;-3.970004;17.87731;46.99295;-2.971169;36.62834;0
Testie5;0:52:481;Game;15.41938;-3.970004;18.08156;46.97308;-2.971169;37.21764;0
Testie5;0:52:631;Game;15.41938;-3.970004;18.08156;46.9552;-2.971169;37.74816;0
Testie5;0:52:798;Game;16.05655;-3.970004;18.27758;46.93533;-2.971169;38.33748;0
Testie5;0:52:948;Game;16.63001;-3.970004;18.454;46.91745;-2.971169;38.86787;0
Testie5;0:53:114;Game;17.2672;-3.970003;18.65002;46.89759;-2.971169;39.45721;0
Testie5;0:53:281;Game;17.9062;-3.970003;18.83943;46.87791;-2.971169;40.04474;0
Testie5;0:53:431;Game;18.49852;-3.970003;18.93466;46.86259;-2.971169;40.57497;0
Testie5;0:53:598;Game;19.15824;-3.845419;19.02973;46.84631;-2.971169;41.16373;0
Testie5;0:53:747;Game;19.7522;-3.728548;19.11532;46.83107;-2.971169;41.69372;0
Testie5;0:53:915;Game;20.4128;-3.598565;19.20487;46.81208;-2.971169;42.2825;0
Testie5;0:54:081;Game;21.07646;-3.467979;19.26842;46.79061;-2.971169;42.87125;0
Testie5;0:54:231;Game;21.67519;-3.304674;19.30365;46.76492;-2.971169;43.40112;0
Testie5;0:54:398;Game;22.34171;-3.3;19.32157;46.66024;-2.971169;43.963;0
Testie5;0:54:548;Game;22.94168;-3.3;19.32715;46.3928;-2.949273;44.4052;0
Testie5;0:54:715;Game;23.60831;-3.3;19.32261;46.03566;-2.906388;44.87419;0
Testie5;0:54:881;Game;24.27495;-3.3;19.31796;45.67849;-2.707906;45.3432;0
Testie5;0:55:031;Game;24.87491;-3.3;19.31377;45.35699;-2.560717;45.76538;0
Testie5;0:55:198;Game;25.54153;-3.3;19.30912;44.99975;-2.499739;46.23449;0
Testie5;0:55:348;Game;26.14152;-3.3;19.30493;44.67822;-2.445795;46.65672;0
Testie5;0:55:515;Game;26.80809;-3.3;19.30028;44.321;-2.437836;47.12579;0
Testie5;0:55:681;Game;27.47475;-3.3;19.29562;43.96374;-2.437836;47.59492;0
Testie5;0:55:831;Game;28.07473;-3.3;19.29143;43.64221;-2.437836;48.01715;0
Testie5;0:55:997;Game;28.74146;-3.3;19.28678;43.28491;-2.437836;48.48634;0
Testie5;0:56:148;Game;29.34135;-3.3;19.28259;42.96342;-2.437836;48.9085;0
Testie5;0:56:314;Game;30.00811;-3.3;19.27794;42.60611;-2.437836;49.37772;0
Testie5;0:56:481;Game;30.67464;-3.3;19.27328;42.24892;-2.437836;49.84676;0
Testie5;0:56:631;Game;31.11582;-3.3;18.89313;41.92739;-2.437836;50.26899;0
Testie5;0:56:798;Game;31.68321;-3.304341;18.65345;41.57012;-2.437836;50.73814;0
Testie5;0:56:948;Game;32.28328;-3.304986;18.64926;41.24854;-2.437836;51.16042;0
Testie5;0:57:114;Game;32.87064;-3.507345;18.88904;40.89128;-2.437836;51.62955;0
Testie5;0:57:281;Game;33.28214;-3.670364;19.41287;40.53408;-2.437836;52.09861;0
Testie5;0:57:431;Game;33.5876;-3.837728;19.92938;40.21249;-2.437836;52.52091;0
Testie5;0:57:598;Game;33.92397;-3.97;20.505;39.85522;-2.437836;52.99006;0
Testie5;0:57:748;Game;34.50428;-3.97;20.65725;39.53371;-2.437836;53.41225;0
Testie5;0:57:914;Game;35.14912;-3.97;20.82641;39.17645;-2.437836;53.88139;0
Testie5;0:58:081;Game;35.79388;-3.97;20.99593;38.81919;-2.437836;54.35053;0
Testie5;0:58:231;Game;36.37159;-3.97;21.15759;38.49768;-2.437836;54.77273;0
Testie5;0:58:398;Game;37.00911;-3.97;21.3525;38.14043;-2.437836;55.24185;0
Testie5;0:58:548;Game;37.58377;-3.97;21.52514;37.81886;-2.437836;55.66412;0
Testie5;0:58:714;Game;37.93777;-3.97;22.0899;37.46159;-2.437836;56.13327;0
Testie5;0:58:881;Game;38.3008;-3.97;22.64892;37.1044;-2.437836;56.60233;0
Testie5;0:59:032;Game;38.73129;-3.97;23.05602;36.11555;-2.437836;57.90084;0
Testie5;0:59:198;Game;39.31245;-3.97;23.38281;34.70552;-2.437836;59.75242;0
Testie5;0:59:348;Game;39.83574;-3.97;23.67647;33.56194;-2.480941;60.75755;0
Testie5;0:59:514;Game;40.41705;-3.97;24.00269;32.36958;-2.555639;61.46279;0
Testie5;0:59:681;Game;40.99838;-3.97;24.32892;31.17718;-2.63034;62.16805;0
Testie5;0:59:831;Game;41.52863;-3.97;24.60876;30.10394;-2.697575;62.80283;0
Testie5;0:59:998;Game;41.86854;-3.97;25.18122;28.91144;-2.772282;63.50814;0
Testie5;1:00:148;Game;42.29039;-3.97;25.54471;27.63354;-2.852339;64.26398;0
Testie5;1:00:315;Game;42.95573;-3.97;25.50378;26.21404;-2.941267;65.10355;0
Testie5;1:00:481;Game;43.55448;-3.97;25.46611;24.79429;-3.03021;65.94328;0
Testie5;1:00:632;Game;43.55448;-3.97;25.46611;23.51685;-3.110237;66.69884;0
Testie5;1:00:798;Game;43.58843;-3.97;25.99825;22.09723;-3.199173;67.53849;0
Testie5;1:00:948;Game;43.63145;-3.97;26.59678;20.84153;-3.169914;68.0423;0
Testie5;1:01:114;Game;43.65644;-3.97;26.92916;20.88333;-3.170851;68.03851;0
Testie5;1:01:281;Game;43.65644;-3.97;26.92916;21.85041;-3.105425;67.50417;0
Testie5;1:01:431;Game;43.68783;-3.97;27.32805;23.14581;-3.016057;66.77953;0
Testie5;1:01:598;Game;44.09369;-3.97;27.73186;24.58464;-2.916795;65.97467;0
Testie5;1:01:748;Game;44.68589;-3.970003;27.8157;25.87973;-2.82745;65.25021;0
Testie5;1:01:914;Game;45.32061;-3.970003;28.01801;27.31864;-2.728182;64.44531;0
Testie5;1:02:081;Game;45.89913;-3.970003;28.34707;28.75737;-2.628926;63.6405;0
Testie5;1:02:231;Game;46.42267;-3.970003;28.57006;30.05268;-2.539566;62.91592;0
Testie5;1:02:398;Game;46.42267;-3.970003;28.57006;31.49156;-2.4403;62.11103;0
Testie5;1:02:548;Game;46.42267;-3.970003;28.57006;32.78646;-2.350966;61.38668;0
Testie5;1:02:714;Game;46.54391;-3.970003;28.59187;34.22554;-2.251687;60.58168;0
Testie5;1:02:881;Game;47.09499;-3.970003;28.9668;34.63768;-2.437836;59.8959;0
Testie5;1:03:031;Game;47.58287;-3.970003;29.31609;34.96397;-2.437836;59.41164;0
Testie5;1:03:197;Game;48.11692;-3.970003;29.71474;35.37736;-2.437836;58.84864;0
Testie5;1:03:348;Game;48.58099;-3.970003;30.09502;35.75232;-2.437836;58.34048;0
Testie5;1:03:514;Game;49.08456;-3.970003;30.53184;36.16901;-2.437836;57.77578;0
Testie5;1:03:681;Game;49.55185;-3.970003;31.00719;36.58557;-2.437836;57.21125;0
Testie5;1:03:831;Game;49.96982;-3.970003;31.43749;36.96052;-2.437836;56.70312;0
Testie5;1:03:998;Game;50.32045;-3.970003;32.00301;37.37713;-2.437836;56.13852;0
Testie5;1:04:147;Game;50.59224;-3.970003;32.53797;37.75208;-2.437836;55.63039;0
Testie5;1:04:314;Game;50.89116;-3.970003;33.13385;38.16862;-2.437836;55.06591;0
Testie5;1:04:481;Game;51.18758;-3.970003;33.73099;38.58514;-2.437836;54.50144;0
Testie5;1:04:631;Game;51.45002;-3.970003;34.27039;38.95992;-2.437836;53.99354;0
Testie5;1:04:797;Game;51.91199;-3.970003;34.69089;39.37642;-2.437836;53.42909;0
Testie5;1:04:948;Game;52.42609;-3.970003;34.99939;39.7261;-2.437836;52.95519;0
Testie5;1:05:114;Game;52.96558;-3.970003;35.39092;40.07584;-2.437836;52.48123;0
Testie5;1:05:281;Game;53.40768;-3.970003;35.84621;40.42556;-2.437836;52.00728;0
Testie5;1:05:431;Game;53.48807;-3.970003;36.44073;40.74023;-2.437836;51.58085;0
Testie5;1:05:598;Game;53.57738;-3.970003;37.10132;41.08981;-2.437836;51.10709;0
Testie5;1:05:748;Game;53.6541;-3.970003;37.6965;41.40447;-2.437836;50.68066;0
Testie5;1:05:914;Game;53.42021;-3.970003;38.62165;41.75395;-2.437836;50.20705;0
Testie5;1:06:081;Game;53.22889;-3.970003;39.60317;42.10333;-2.437836;49.73355;0
Testie5;1:06:231;Game;53.05599;-3.970003;40.48626;42.41763;-2.437836;49.30762;0
Testie5;1:06:398;Game;53.06244;-3.970003;41.48009;42.76682;-2.437836;48.83439;0
Testie5;1:06:547;Game;53.24664;-3.970003;42.36095;43.08088;-2.437836;48.40878;0
Testie5;1:06:714;Game;53.45948;-3.970003;43.33797;43.42959;-2.437836;47.9362;0
Testie5;1:06:881;Game;53.66194;-3.970003;44.3173;43.77805;-2.437836;47.46397;0
Testie5;1:07:031;Game;54.2185;-3.970003;44.99969;44.09128;-2.437836;47.03947;0
Testie5;1:07:197;Game;54.74609;-3.970003;45.84864;44.43872;-2.437836;46.56863;0
Testie5;1:07:348;Game;55.12247;-3.970003;46.66529;44.75066;-2.457949;46.14588;0
Testie5;1:07:514;Game;55.38113;-3.970003;47.62932;45.09666;-2.516407;45.67698;0
Testie5;1:07:681;Game;55.47252;-3.970003;48.62381;45.44196;-2.592283;45.20904;0
Testie5;1:07:831;Game;55.43219;-3.970003;49.5233;45.75377;-2.796563;44.78647;0
Testie5;1:07:998;Game;55.36091;-3.970003;50.52009;46.1027;-2.928386;44.31393;0
Testie5;1:08:148;Game;55.12636;-3.970003;51.3704;46.41756;-2.971169;43.88854;0
Testie5;1:08:314;Game;54.57959;-3.970003;52.16579;46.76576;-2.971169;43.41574;0
Testie5;1:08:481;Game;54.32875;-3.970003;53.10923;47.06234;-2.971169;42.90697;0
Testie5;1:08:631;Game;54.13855;-3.970003;53.98894;47.31762;-2.971169;42.44166;0
Testie5;1:08:798;Game;53.69409;-3.970003;54.78992;47.60126;-2.971169;41.92467;0
Testie5;1:08:948;Game;53.45426;-3.970003;55.3154;47.85648;-2.971169;41.45947;0
Testie5;1:09:114;Game;52.98506;-3.970003;55.92162;48.14011;-2.971169;40.94248;0
Testie5;1:09:281;Game;52.35588;-3.970003;56.69888;48.42375;-2.971169;40.42549;0
Testie5;1:09:431;Game;51.78939;-3.970003;57.39843;48.67906;-2.971169;39.96012;0
Testie5;1:09:598;Game;51.29772;-3.970003;58.25294;48.96273;-2.971169;39.44307;0
Testie5;1:09:748;Game;51.13546;-3.970003;59.13802;49.21795;-2.971169;38.97787;0
Testie5;1:09:914;Game;50.94653;-3.970003;60.12;49.50157;-2.971169;38.4609;0
Testie5;1:10:081;Game;50.67926;-3.970003;61.06296;49.78517;-2.971169;37.94397;0
Testie5;1:10:231;Game;50.61879;-3.970003;61.95731;50.04048;-2.971169;37.4786;0
Testie5;1:10:398;Game;50.63363;-3.970003;62.95719;50.32412;-2.971169;36.96158;0
Testie5;1:10:547;Game;50.68699;-3.970003;63.85538;50.57933;-2.971169;36.49638;0
Testie5;1:10:715;Game;50.80733;-3.970003;64.84837;50.86305;-2.971169;35.97925;0
Testie5;1:10:881;Game;50.96047;-3.970003;65.83637;51.14664;-2.971169;35.46234;0
Testie5;1:11:031;Game;51.49238;-3.970003;66.48782;51.40189;-2.971169;34.99706;0
Testie5;1:11:198;Game;51.67065;-3.970003;67.44305;51.68552;-2.971169;34.48008;0
Testie5;1:11:348;Game;51.69802;-3.970003;68.34215;51.9333;-2.971169;34.04705;0
Testie5;1:11:514;Game;51.64482;-3.970003;69.34061;52.17654;-2.971169;33.7593;0
Testie5;1:11:681;Game;51.83086;-3.970003;70.09319;52.38364;-2.971169;33.6908;0
Testie5;1:11:831;Game;51.74732;-3.970003;70.98682;52.53688;-2.971169;33.81622;0
Testie5;1:11:997;Game;51.61477;-3.970003;71.97766;52.6678;-2.971169;34.16295;0
Testie5;1:12:147;Game;51.38345;-3.970003;72.847;52.75011;-2.971169;34.6508;0
Testie5;1:12:314;Game;51.09446;-3.970003;73.80418;52.83273;-2.971169;35.23457;0
Testie5;1:12:481;Game;50.80588;-3.970003;74.76181;52.91536;-2.971169;35.81854;0
Testie5;1:12:631;Game;50.56474;-3.970003;75.62875;52.98972;-2.971169;36.34398;0
Testie5;1:12:798;Game;50.32281;-3.970003;76.59904;53.07233;-2.971169;36.92785;0
Testie5;1:12:948;Game;50.10745;-3.970003;77.47292;53.14669;-2.971169;37.45334;0
Testie5;1:13:114;Game;49.8652;-3.970003;78.44308;53.22931;-2.971169;38.03719;0
Testie5;1:13:281;Game;49.44016;-3.970003;79.34371;53.20639;-2.971169;38.14937;0
Testie5;1:13:430;Game;48.97438;-3.970003;80.11381;53.0862;-2.971169;38.35715;0
Testie5;1:13:598;Game;48.44127;-3.970003;80.95971;52.84694;-2.971169;38.77075;0
Testie5;1:13:748;Game;47.75595;-3.970003;81.53045;52.58119;-2.971169;39.23013;0
Testie5;1:13:915;Game;47.09079;-3.970003;82.23096;52.28593;-2.971169;39.74055;0
Testie5;1:14:081;Game;46.34829;-3.970003;82.90068;51.99063;-2.971169;40.25103;0
Testie5;1:14:231;Game;45.84705;-3.887836;83.60777;51.72496;-2.971169;40.71028;0
Testie5;1:14:398;Game;45.86196;-3.933041;84.56725;51.42967;-2.971169;41.22075;0
Testie5;1:14:548;Game;46.09121;-3.970003;85.43764;51.1639;-2.971169;41.68018;0
Testie5;1:14:715;Game;46.03721;-3.970003;86.38285;50.86863;-2.971169;42.19061;0
Testie5;1:14:881;Game;46.26551;-3.970003;87.34551;50.57341;-2.971169;42.70096;0
Testie5;1:15:031;Game;46.20385;-3.970003;88.17723;50.33717;-2.971169;43.10934;0
Testie5;1:15:198;Game;45.82005;-3.832645;89.10062;50.28688;-2.971169;43.19577;0
